date,time,datetime,day,time_of_day,hour,payment_method,card_no.,amount,coffee_name
2024-04-01,11:15:43.836000,2024-04-01 11:15:43.836,Monday,Morning,11,card,ANON-0000-0000-0009,33.8,Americano with Milk
2024-04-01,17:01:42.924000,2024-04-01 17:01:42.924,Monday,Evening,17,cash,Cash,40.0,Cappuccino
2024-04-01,18:18:42.372000,2024-04-01 18:18:42.372,Monday,Evening,18,card,ANON-0000-0000-0024,33.8,Americano with Milk
2024-04-01,18:45:27.436000,2024-04-01 18:45:27.436,Monday,Evening,18,card,ANON-0000-0000-0090,38.7,Hot Chocolate
2024-04-02,10:01:14.022000,2024-04-02 10:01:14.022,Tuesday,Morning,10,card,ANON-0000-0000-0001,38.7,Latte
2024-04-02,16:18:34.169000,2024-04-02 16:18:34.169,Tuesday,Afternoon,16,card,ANON-0000-0000-0003,28.9,Americano
2024-04-02,16:19:28.460000,2024-04-02 16:19:28.460,Tuesday,Afternoon,16,card,ANON-0000-0000-0003,28.9,Cortado
2024-04-02,19:59:31.942000,2024-04-02 19:59:31.942,Tuesday,Evening,19,cash,Cash,40.0,Cappuccino
2024-04-03,10:19:13.644000,2024-04-03 10:19:13.644,Wednesday,Morning,10,card,ANON-0000-0000-0003,28.9,Cortado
2024-04-03,10:20:07.655000,2024-04-03 10:20:07.655,Wednesday,Morning,10,card,ANON-0000-0000-0003,28.9,Americano
2024-04-03,13:12:05.367000,2024-04-03 13:12:05.367,Wednesday,Afternoon,13,card,ANON-0000-0000-0012,38.7,Cappuccino
2024-04-03,15:36:11.735000,2024-04-03 15:36:11.735,Wednesday,Afternoon,15,cash,Cash,30.0,Cortado
2024-04-04,10:44:55.988000,2024-04-04 10:44:55.988,Thursday,Morning,10,card,ANON-0000-0000-0091,38.7,Latte
2024-04-04,11:26:38.085000,2024-04-04 11:26:38.085,Thursday,Morning,11,card,ANON-0000-0000-0092,38.7,Latte
2024-04-04,11:27:48.411000,2024-04-04 11:27:48.411,Thursday,Morning,11,card,ANON-0000-0000-0093,38.7,Cappuccino
2024-04-04,12:23:02.216000,2024-04-04 12:23:02.216,Thursday,Afternoon,12,card,ANON-0000-0000-0094,28.9,Cortado
2024-04-04,19:42:07.740000,2024-04-04 19:42:07.740,Thursday,Evening,19,cash,Cash,40.0,Latte
2024-04-05,10:40:42.728000,2024-04-05 10:40:42.728,Friday,Morning,10,card,ANON-0000-0000-0095,28.9,Americano
2024-04-05,10:42:06.204000,2024-04-05 10:42:06.204,Friday,Morning,10,card,ANON-0000-0000-0012,28.9,Americano
2024-04-05,11:06:14.643000,2024-04-05 11:06:14.643,Friday,Morning,11,card,ANON-0000-0000-0096,28.9,Cortado
2024-04-05,12:14:27.975000,2024-04-05 12:14:27.975,Friday,Afternoon,12,card,ANON-0000-0000-0097,33.8,Americano with Milk
2024-04-05,14:23:40.387000,2024-04-05 14:23:40.387,Friday,Afternoon,14,card,ANON-0000-0000-0098,38.7,Latte
2024-04-05,14:24:50.417000,2024-04-05 14:24:50.417,Friday,Afternoon,14,card,ANON-0000-0000-0098,28.9,Cortado
2024-04-05,15:30:50.383000,2024-04-05 15:30:50.383,Friday,Afternoon,15,cash,Cash,40.0,Latte
2024-04-05,15:54:15.768000,2024-04-05 15:54:15.768,Friday,Afternoon,15,cash,Cash,40.0,Cappuccino
2024-04-05,15:55:30.947000,2024-04-05 15:55:30.947,Friday,Afternoon,15,cash,Cash,30.0,Americano
2024-04-05,16:17:43.975000,2024-04-05 16:17:43.975,Friday,Afternoon,16,cash,Cash,40.0,Cocoa
2024-04-05,16:18:23.558000,2024-04-05 16:18:23.558,Friday,Afternoon,16,card,ANON-0000-0000-0003,24.0,Espresso
2024-04-06,12:32:31.398000,2024-04-06 12:32:31.398,Saturday,Afternoon,12,card,ANON-0000-0000-0099,33.8,Americano with Milk
2024-04-06,14:13:18.733000,2024-04-06 14:13:18.733,Saturday,Afternoon,14,card,ANON-0000-0000-0040,38.7,Cappuccino
2024-04-06,14:14:27.029000,2024-04-06 14:14:27.029,Saturday,Afternoon,14,card,ANON-0000-0000-0040,28.9,Americano
2024-04-06,14:49:50.183000,2024-04-06 14:49:50.183,Saturday,Afternoon,14,card,ANON-0000-0000-0009,38.7,Latte
2024-04-07,10:12:53.204000,2024-04-07 10:12:53.204,Sunday,Morning,10,card,ANON-0000-0000-0091,38.7,Latte
2024-04-07,12:44:31.936000,2024-04-07 12:44:31.936,Sunday,Afternoon,12,card,ANON-0000-0000-0040,38.7,Cappuccino
2024-04-07,12:46:05.118000,2024-04-07 12:46:05.118,Sunday,Afternoon,12,card,ANON-0000-0000-0040,38.7,Cappuccino
2024-04-07,14:16:24.949000,2024-04-07 14:16:24.949,Sunday,Afternoon,14,card,ANON-0000-0000-0100,28.9,Cortado
2024-04-07,14:17:30.628000,2024-04-07 14:17:30.628,Sunday,Afternoon,14,card,ANON-0000-0000-0100,24.0,Espresso
2024-04-07,18:01:16.608000,2024-04-07 18:01:16.608,Sunday,Evening,18,card,ANON-0000-0000-0101,38.7,Hot Chocolate
2024-04-07,18:02:03.878000,2024-04-07 18:02:03.878,Sunday,Evening,18,card,ANON-0000-0000-0101,33.8,Americano with Milk
2024-04-08,10:58:21.106000,2024-04-08 10:58:21.106,Monday,Morning,10,card,ANON-0000-0000-0102,33.8,Americano with Milk
2024-04-08,10:59:27.558000,2024-04-08 10:59:27.558,Monday,Morning,10,card,ANON-0000-0000-0103,38.7,Cappuccino
2024-04-08,11:01:20.464000,2024-04-08 11:01:20.464,Monday,Morning,11,card,ANON-0000-0000-0012,28.9,Americano
2024-04-08,11:04:47.030000,2024-04-08 11:04:47.030,Monday,Morning,11,card,ANON-0000-0000-0104,38.7,Cappuccino
2024-04-08,12:54:25.897000,2024-04-08 12:54:25.897,Monday,Afternoon,12,cash,Cash,25.0,Espresso
2024-04-08,15:43:36.881000,2024-04-08 15:43:36.881,Monday,Afternoon,15,cash,Cash,35.0,Americano with Milk
2024-04-08,16:41:37.806000,2024-04-08 16:41:37.806,Monday,Afternoon,16,card,ANON-0000-0000-0017,38.7,Latte
2024-04-08,18:18:09.713000,2024-04-08 18:18:09.713,Monday,Evening,18,card,ANON-0000-0000-0105,28.9,Americano
2024-04-08,19:22:27.477000,2024-04-08 19:22:27.477,Monday,Evening,19,card,ANON-0000-0000-0024,33.8,Americano with Milk
2024-04-08,19:23:59.268000,2024-04-08 19:23:59.268,Monday,Evening,19,card,ANON-0000-0000-0106,38.7,Cappuccino
2024-04-09,10:22:27.359000,2024-04-09 10:22:27.359,Tuesday,Morning,10,cash,Cash,40.0,Cappuccino
2024-04-09,10:24:10.103000,2024-04-09 10:24:10.103,Tuesday,Morning,10,cash,Cash,30.0,Americano
2024-04-09,11:42:28.468000,2024-04-09 11:42:28.468,Tuesday,Morning,11,card,ANON-0000-0000-0091,38.7,Latte
2024-04-09,15:11:48.720000,2024-04-09 15:11:48.720,Tuesday,Afternoon,15,card,ANON-0000-0000-0107,38.7,Hot Chocolate
2024-04-09,17:25:23.936000,2024-04-09 17:25:23.936,Tuesday,Evening,17,card,ANON-0000-0000-0049,38.7,Hot Chocolate
2024-04-10,10:21:26.175000,2024-04-10 10:21:26.175,Wednesday,Morning,10,cash,Cash,25.0,Espresso
2024-04-10,17:55:07.018000,2024-04-10 17:55:07.018,Wednesday,Evening,17,cash,Cash,40.0,Hot Chocolate
2024-04-10,17:55:31.244000,2024-04-10 17:55:31.244,Wednesday,Evening,17,card,ANON-0000-0000-0108,24.0,Espresso
2024-04-10,18:24:59.290000,2024-04-10 18:24:59.290,Wednesday,Evening,18,card,ANON-0000-0000-0009,38.7,Cappuccino
2024-04-10,20:04:05.386000,2024-04-10 20:04:05.386,Wednesday,Evening,20,card,ANON-0000-0000-0109,38.7,Latte
2024-04-11,10:41:23.155000,2024-04-11 10:41:23.155,Thursday,Morning,10,card,ANON-0000-0000-0110,28.9,Americano
2024-04-11,10:42:59.365000,2024-04-11 10:42:59.365,Thursday,Morning,10,card,ANON-0000-0000-0110,28.9,Americano
2024-04-11,16:35:23.069000,2024-04-11 16:35:23.069,Thursday,Afternoon,16,card,ANON-0000-0000-0017,38.7,Latte
2024-04-11,19:16:56.588000,2024-04-11 19:16:56.588,Thursday,Evening,19,card,ANON-0000-0000-0106,38.7,Cappuccino
2024-04-11,19:18:36.619000,2024-04-11 19:18:36.619,Thursday,Evening,19,card,ANON-0000-0000-0024,33.8,Americano with Milk
2024-04-12,19:03:43.403000,2024-04-12 19:03:43.403,Friday,Evening,19,card,ANON-0000-0000-0019,38.7,Hot Chocolate
2024-04-12,19:38:23.189000,2024-04-12 19:38:23.189,Friday,Evening,19,card,ANON-0000-0000-0009,28.9,Cortado
2024-04-13,12:29:19.823000,2024-04-13 12:29:19.823,Saturday,Afternoon,12,card,ANON-0000-0000-0009,38.7,Latte
2024-04-13,12:43:02.389000,2024-04-13 12:43:02.389,Saturday,Afternoon,12,card,ANON-0000-0000-0012,28.9,Americano
2024-04-13,15:06:52.292000,2024-04-13 15:06:52.292,Saturday,Afternoon,15,cash,Cash,40.0,Hot Chocolate
2024-04-13,15:07:55.966000,2024-04-13 15:07:55.966,Saturday,Afternoon,15,cash,Cash,40.0,Hot Chocolate
2024-04-13,16:18:03.938000,2024-04-13 16:18:03.938,Saturday,Afternoon,16,card,ANON-0000-0000-0111,38.7,Cappuccino
2024-04-13,16:19:39.799000,2024-04-13 16:19:39.799,Saturday,Afternoon,16,card,ANON-0000-0000-0111,38.7,Latte
2024-04-13,17:51:26.026000,2024-04-13 17:51:26.026,Saturday,Evening,17,card,ANON-0000-0000-0112,38.7,Cappuccino
2024-04-13,17:53:19.237000,2024-04-13 17:53:19.237,Saturday,Evening,17,card,ANON-0000-0000-0012,38.7,Cappuccino
2024-04-14,10:55:27.406000,2024-04-14 10:55:27.406,Sunday,Morning,10,cash,Cash,40.0,Latte
2024-04-14,12:24:39.028000,2024-04-14 12:24:39.028,Sunday,Afternoon,12,card,ANON-0000-0000-0113,38.7,Cappuccino
2024-04-14,12:27:08.951000,2024-04-14 12:27:08.951,Sunday,Afternoon,12,cash,Cash,30.0,Cortado
2024-04-14,12:29:06.877000,2024-04-14 12:29:06.877,Sunday,Afternoon,12,cash,Cash,30.0,Cortado
2024-04-14,12:31:36.036000,2024-04-14 12:31:36.036,Sunday,Afternoon,12,cash,Cash,35.0,Americano with Milk
2024-04-14,13:21:49.808000,2024-04-14 13:21:49.808,Sunday,Afternoon,13,card,ANON-0000-0000-0114,28.9,Cortado
2024-04-14,14:23:31.631000,2024-04-14 14:23:31.631,Sunday,Afternoon,14,card,ANON-0000-0000-0012,28.9,Americano
2024-04-14,14:24:26.930000,2024-04-14 14:24:26.930,Sunday,Afternoon,14,card,ANON-0000-0000-0012,28.9,Americano
2024-04-14,14:25:18.122000,2024-04-14 14:25:18.122,Sunday,Afternoon,14,card,ANON-0000-0000-0012,28.9,Americano
2024-04-14,15:46:27.733000,2024-04-14 15:46:27.733,Sunday,Afternoon,15,card,ANON-0000-0000-0017,38.7,Cappuccino
2024-04-14,16:59:54.823000,2024-04-14 16:59:54.823,Sunday,Afternoon,16,card,ANON-0000-0000-0012,28.9,Cortado
2024-04-14,17:00:45.387000,2024-04-14 17:00:45.387,Sunday,Evening,17,card,ANON-0000-0000-0019,38.7,Latte
2024-04-14,18:38:19.649000,2024-04-14 18:38:19.649,Sunday,Evening,18,card,ANON-0000-0000-0115,38.7,Cappuccino
2024-04-15,11:45:24.619000,2024-04-15 11:45:24.619,Monday,Morning,11,card,ANON-0000-0000-0064,28.9,Americano
2024-04-15,17:01:46.359000,2024-04-15 17:01:46.359,Monday,Evening,17,card,ANON-0000-0000-0003,28.9,Americano
2024-04-15,17:02:49.748000,2024-04-15 17:02:49.748,Monday,Evening,17,card,ANON-0000-0000-0004,33.8,Americano with Milk
2024-04-15,19:33:03.036000,2024-04-15 19:33:03.036,Monday,Evening,19,card,ANON-0000-0000-0009,33.8,Americano with Milk
2024-04-15,19:41:58.112000,2024-04-15 19:41:58.112,Monday,Evening,19,cash,Cash,25.0,Espresso
2024-04-16,10:43:49.907000,2024-04-16 10:43:49.907,Tuesday,Morning,10,cash,Cash,35.0,Americano with Milk
2024-04-16,10:46:25.706000,2024-04-16 10:46:25.706,Tuesday,Morning,10,card,ANON-0000-0000-0116,33.8,Americano with Milk
2024-04-16,12:40:47.675000,2024-04-16 12:40:47.675,Tuesday,Afternoon,12,card,ANON-0000-0000-0117,38.7,Cocoa
2024-04-16,12:52:07.750000,2024-04-16 12:52:07.750,Tuesday,Afternoon,12,card,ANON-0000-0000-0064,28.9,Cortado
2024-04-16,15:03:16.889000,2024-04-16 15:03:16.889,Tuesday,Afternoon,15,card,ANON-0000-0000-0118,28.9,Americano
2024-04-16,17:42:04.208000,2024-04-16 17:42:04.208,Tuesday,Evening,17,card,ANON-0000-0000-0024,33.8,Americano with Milk
2024-04-16,17:43:22.960000,2024-04-16 17:43:22.960,Tuesday,Evening,17,card,ANON-0000-0000-0009,38.7,Cappuccino
2024-04-16,18:09:05.273000,2024-04-16 18:09:05.273,Tuesday,Evening,18,card,ANON-0000-0000-0050,38.7,Cocoa
2024-04-17,13:32:59.792000,2024-04-17 13:32:59.792,Wednesday,Afternoon,13,card,ANON-0000-0000-0012,28.9,Americano
2024-04-17,13:44:00.181000,2024-04-17 13:44:00.181,Wednesday,Afternoon,13,card,ANON-0000-0000-0119,24.0,Espresso
2024-04-17,16:13:24.310000,2024-04-17 16:13:24.310,Wednesday,Afternoon,16,cash,Cash,40.0,Cappuccino
2024-04-17,17:01:35.149000,2024-04-17 17:01:35.149,Wednesday,Evening,17,card,ANON-0000-0000-0120,38.7,Cappuccino
2024-04-17,17:02:40.687000,2024-04-17 17:02:40.687,Wednesday,Evening,17,card,ANON-0000-0000-0120,38.7,Cappuccino
2024-04-17,18:14:03.229000,2024-04-17 18:14:03.229,Wednesday,Evening,18,card,ANON-0000-0000-0121,28.9,Cortado
2024-04-18,11:19:01.693000,2024-04-18 11:19:01.693,Thursday,Morning,11,card,ANON-0000-0000-0003,28.9,Americano
2024-04-18,11:20:05.696000,2024-04-18 11:20:05.696,Thursday,Morning,11,card,ANON-0000-0000-0003,28.9,Americano
2024-04-18,13:49:12.720000,2024-04-18 13:49:12.720,Thursday,Afternoon,13,card,ANON-0000-0000-0122,33.8,Americano with Milk
2024-04-18,13:50:17.285000,2024-04-18 13:50:17.285,Thursday,Afternoon,13,card,ANON-0000-0000-0122,28.9,Cortado
2024-04-18,14:34:19.818000,2024-04-18 14:34:19.818,Thursday,Afternoon,14,card,ANON-0000-0000-0123,38.7,Cappuccino
2024-04-18,14:35:49.354000,2024-04-18 14:35:49.354,Thursday,Afternoon,14,card,ANON-0000-0000-0123,38.7,Latte
2024-04-18,17:44:15.791000,2024-04-18 17:44:15.791,Thursday,Evening,17,card,ANON-0000-0000-0069,38.7,Latte
2024-04-18,18:21:05.945000,2024-04-18 18:21:05.945,Thursday,Evening,18,card,ANON-0000-0000-0085,38.7,Cappuccino
2024-04-18,19:39:51.193000,2024-04-18 19:39:51.193,Thursday,Evening,19,card,ANON-0000-0000-0024,38.7,Hot Chocolate
2024-04-18,19:40:48.954000,2024-04-18 19:40:48.954,Thursday,Evening,19,card,ANON-0000-0000-0009,38.7,Hot Chocolate
2024-04-19,10:10:36.254000,2024-04-19 10:10:36.254,Friday,Morning,10,card,ANON-0000-0000-0001,38.7,Latte
2024-04-19,13:11:47.848000,2024-04-19 13:11:47.848,Friday,Afternoon,13,card,ANON-0000-0000-0040,33.8,Americano with Milk
2024-04-19,13:13:20.876000,2024-04-19 13:13:20.876,Friday,Afternoon,13,card,ANON-0000-0000-0040,38.7,Cappuccino
2024-04-19,13:58:54.064000,2024-04-19 13:58:54.064,Friday,Afternoon,13,card,ANON-0000-0000-0124,38.7,Hot Chocolate
2024-04-19,13:59:49.690000,2024-04-19 13:59:49.690,Friday,Afternoon,13,card,ANON-0000-0000-0124,38.7,Cappuccino
2024-04-19,18:23:19.311000,2024-04-19 18:23:19.311,Friday,Evening,18,card,ANON-0000-0000-0024,38.7,Cocoa
2024-04-19,18:25:33.440000,2024-04-19 18:25:33.440,Friday,Evening,18,card,ANON-0000-0000-0009,33.8,Americano with Milk
2024-04-20,11:24:42.681000,2024-04-20 11:24:42.681,Saturday,Morning,11,cash,Cash,35.0,Americano with Milk
2024-04-20,12:08:35.701000,2024-04-20 12:08:35.701,Saturday,Afternoon,12,card,ANON-0000-0000-0125,33.8,Americano with Milk
2024-04-20,12:09:42.664000,2024-04-20 12:09:42.664,Saturday,Afternoon,12,card,ANON-0000-0000-0125,33.8,Americano with Milk
2024-04-20,13:08:37.378000,2024-04-20 13:08:37.378,Saturday,Afternoon,13,card,ANON-0000-0000-0118,28.9,Americano
2024-04-20,13:09:47.905000,2024-04-20 13:09:47.905,Saturday,Afternoon,13,card,ANON-0000-0000-0118,33.8,Americano with Milk
2024-04-20,13:10:55.151000,2024-04-20 13:10:55.151,Saturday,Afternoon,13,card,ANON-0000-0000-0118,38.7,Hot Chocolate
2024-04-20,14:44:18.118000,2024-04-20 14:44:18.118,Saturday,Afternoon,14,card,ANON-0000-0000-0040,38.7,Cappuccino
2024-04-20,15:11:00.330000,2024-04-20 15:11:00.330,Saturday,Afternoon,15,card,ANON-0000-0000-0009,33.8,Americano with Milk
2024-04-20,15:22:40.717000,2024-04-20 15:22:40.717,Saturday,Afternoon,15,card,ANON-0000-0000-0012,32.82,Americano with Milk
2024-04-20,15:49:25.148000,2024-04-20 15:49:25.148,Saturday,Afternoon,15,card,ANON-0000-0000-0126,32.82,Americano with Milk
2024-04-20,17:07:57.969000,2024-04-20 17:07:57.969,Saturday,Evening,17,cash,Cash,39.0,Cocoa
2024-04-20,18:27:41.496000,2024-04-20 18:27:41.496,Saturday,Evening,18,card,ANON-0000-0000-0127,37.72,Cappuccino
2024-04-20,18:28:46.900000,2024-04-20 18:28:46.900,Saturday,Evening,18,card,ANON-0000-0000-0127,37.72,Cappuccino
2024-04-20,19:30:55.317000,2024-04-20 19:30:55.317,Saturday,Evening,19,card,ANON-0000-0000-0128,37.72,Latte
2024-04-21,11:16:45.707000,2024-04-21 11:16:45.707,Sunday,Morning,11,card,ANON-0000-0000-0001,37.72,Latte
2024-04-21,14:15:37.541000,2024-04-21 14:15:37.541,Sunday,Afternoon,14,card,ANON-0000-0000-0099,27.92,Americano
2024-04-21,17:09:03.199000,2024-04-21 17:09:03.199,Sunday,Evening,17,cash,Cash,39.0,Cappuccino
2024-04-22,11:09:16.412000,2024-04-22 11:09:16.412,Monday,Morning,11,card,ANON-0000-0000-0012,27.92,Americano
2024-04-22,11:29:27.099000,2024-04-22 11:29:27.099,Monday,Morning,11,card,ANON-0000-0000-0129,32.82,Americano with Milk
2024-04-22,18:40:33.024000,2024-04-22 18:40:33.024,Monday,Evening,18,cash,Cash,39.0,Latte
2024-04-22,19:39:04.759000,2024-04-22 19:39:04.759,Monday,Evening,19,card,ANON-0000-0000-0009,37.72,Latte
2024-04-22,20:02:29.165000,2024-04-22 20:02:29.165,Monday,Evening,20,cash,Cash,39.0,Cappuccino
2024-04-23,14:22:35.995000,2024-04-23 14:22:35.995,Tuesday,Afternoon,14,card,ANON-0000-0000-0025,37.72,Cappuccino
2024-04-23,14:23:53.144000,2024-04-23 14:23:53.144,Tuesday,Afternoon,14,card,ANON-0000-0000-0024,32.82,Americano with Milk
2024-04-23,14:24:57.515000,2024-04-23 14:24:57.515,Tuesday,Afternoon,14,card,ANON-0000-0000-0009,37.72,Cappuccino
2024-04-23,19:42:27.765000,2024-04-23 19:42:27.765,Tuesday,Evening,19,card,ANON-0000-0000-0130,32.82,Americano with Milk
2024-04-23,19:43:26.234000,2024-04-23 19:43:26.234,Tuesday,Evening,19,card,ANON-0000-0000-0130,32.82,Americano with Milk
2024-04-24,10:19:38.346000,2024-04-24 10:19:38.346,Wednesday,Morning,10,card,ANON-0000-0000-0001,37.72,Latte
2024-04-24,10:21:27.287000,2024-04-24 10:21:27.287,Wednesday,Morning,10,card,ANON-0000-0000-0131,32.82,Americano with Milk
2024-04-24,11:23:46.102000,2024-04-24 11:23:46.102,Wednesday,Morning,11,card,ANON-0000-0000-0132,32.82,Americano with Milk
2024-04-24,11:33:26.347000,2024-04-24 11:33:26.347,Wednesday,Morning,11,card,ANON-0000-0000-0133,32.82,Americano with Milk
2024-04-24,12:39:09.298000,2024-04-24 12:39:09.298,Wednesday,Afternoon,12,card,ANON-0000-0000-0059,32.82,Americano with Milk
2024-04-24,16:39:07.423000,2024-04-24 16:39:07.423,Wednesday,Afternoon,16,card,ANON-0000-0000-0009,32.82,Americano with Milk
2024-04-24,19:39:49.983000,2024-04-24 19:39:49.983,Wednesday,Evening,19,card,ANON-0000-0000-0134,32.82,Americano with Milk
2024-04-24,19:40:54.031000,2024-04-24 19:40:54.031,Wednesday,Evening,19,card,ANON-0000-0000-0134,37.72,Cappuccino
2024-04-25,10:46:08.057000,2024-04-25 10:46:08.057,Thursday,Morning,10,card,ANON-0000-0000-0135,27.92,Americano
2024-04-25,15:18:26.971000,2024-04-25 15:18:26.971,Thursday,Afternoon,15,card,ANON-0000-0000-0009,37.72,Latte
2024-04-25,17:09:43.534000,2024-04-25 17:09:43.534,Thursday,Evening,17,card,ANON-0000-0000-0012,27.92,Americano
2024-04-25,17:10:49.153000,2024-04-25 17:10:49.153,Thursday,Evening,17,card,ANON-0000-0000-0012,27.92,Americano
2024-04-26,10:12:50.618000,2024-04-26 10:12:50.618,Friday,Morning,10,card,ANON-0000-0000-0001,37.72,Latte
2024-04-26,12:01:30.580000,2024-04-26 12:01:30.580,Friday,Afternoon,12,card,ANON-0000-0000-0136,37.72,Latte
2024-04-26,13:31:28.297000,2024-04-26 13:31:28.297,Friday,Afternoon,13,card,ANON-0000-0000-0137,37.72,Cappuccino
2024-04-26,15:32:35.390000,2024-04-26 15:32:35.390,Friday,Afternoon,15,card,ANON-0000-0000-0012,27.92,Americano
2024-04-26,15:33:33.132000,2024-04-26 15:33:33.132,Friday,Afternoon,15,card,ANON-0000-0000-0012,27.92,Americano
2024-04-26,16:23:26.514000,2024-04-26 16:23:26.514,Friday,Afternoon,16,card,ANON-0000-0000-0138,27.92,Cortado
2024-04-26,16:24:33.800000,2024-04-26 16:24:33.800,Friday,Afternoon,16,card,ANON-0000-0000-0139,27.92,Americano
2024-04-26,19:32:07.112000,2024-04-26 19:32:07.112,Friday,Evening,19,card,ANON-0000-0000-0009,37.72,Hot Chocolate
2024-04-26,19:33:30.220000,2024-04-26 19:33:30.220,Friday,Evening,19,card,ANON-0000-0000-0009,37.72,Cocoa
2024-04-27,15:27:00.680000,2024-04-27 15:27:00.680,Saturday,Afternoon,15,card,ANON-0000-0000-0009,37.72,Cappuccino
2024-04-28,10:32:52.479000,2024-04-28 10:32:52.479,Sunday,Morning,10,card,ANON-0000-0000-0001,37.72,Latte
2024-04-28,12:30:09.749000,2024-04-28 12:30:09.749,Sunday,Afternoon,12,card,ANON-0000-0000-0140,37.72,Cappuccino
2024-04-28,18:27:08.230000,2024-04-28 18:27:08.230,Sunday,Evening,18,card,ANON-0000-0000-0012,27.92,Americano
2024-04-28,18:28:11.411000,2024-04-28 18:28:11.411,Sunday,Evening,18,card,ANON-0000-0000-0012,27.92,Americano
2024-04-28,18:29:02.374000,2024-04-28 18:29:02.374,Sunday,Evening,18,card,ANON-0000-0000-0019,37.72,Latte
2024-04-29,11:26:31.871000,2024-04-29 11:26:31.871,Monday,Morning,11,card,ANON-0000-0000-0141,27.92,Cortado
2024-04-29,13:27:56.949000,2024-04-29 13:27:56.949,Monday,Afternoon,13,card,ANON-0000-0000-0003,27.92,Americano
2024-04-29,13:28:53.899000,2024-04-29 13:28:53.899,Monday,Afternoon,13,card,ANON-0000-0000-0003,27.92,Cortado
2024-04-29,13:53:35.730000,2024-04-29 13:53:35.730,Monday,Afternoon,13,card,ANON-0000-0000-0141,27.92,Cortado
2024-04-29,13:54:24.357000,2024-04-29 13:54:24.357,Monday,Afternoon,13,card,ANON-0000-0000-0141,32.82,Americano with Milk
2024-04-29,18:37:48.406000,2024-04-29 18:37:48.406,Monday,Evening,18,card,ANON-0000-0000-0140,37.72,Cappuccino
2024-04-29,19:12:33.194000,2024-04-29 19:12:33.194,Monday,Evening,19,card,ANON-0000-0000-0134,37.72,Cappuccino
2024-04-29,19:13:37.878000,2024-04-29 19:13:37.878,Monday,Evening,19,card,ANON-0000-0000-0134,37.72,Cappuccino
2024-04-30,10:16:41.493000,2024-04-30 10:16:41.493,Tuesday,Morning,10,card,ANON-0000-0000-0142,37.72,Latte
2024-04-30,10:34:52.250000,2024-04-30 10:34:52.250,Tuesday,Morning,10,card,ANON-0000-0000-0142,32.82,Americano with Milk
2024-04-30,10:35:47.617000,2024-04-30 10:35:47.617,Tuesday,Morning,10,card,ANON-0000-0000-0142,32.82,Americano with Milk
2024-04-30,13:41:52.325000,2024-04-30 13:41:52.325,Tuesday,Afternoon,13,card,ANON-0000-0000-0142,27.92,Americano
2024-04-30,13:42:59.977000,2024-04-30 13:42:59.977,Tuesday,Afternoon,13,card,ANON-0000-0000-0142,32.82,Americano with Milk
2024-04-30,19:19:18.139000,2024-04-30 19:19:18.139,Tuesday,Evening,19,card,ANON-0000-0000-0142,37.72,Cappuccino
2024-04-30,19:30:04.003000,2024-04-30 19:30:04.003,Tuesday,Evening,19,card,ANON-0000-0000-0142,32.82,Americano with Milk
2024-04-30,19:31:20.952000,2024-04-30 19:31:20.952,Tuesday,Evening,19,card,ANON-0000-0000-0142,37.72,Latte
2024-05-02,10:33:55.746000,2024-05-02 10:33:55.746,Thursday,Morning,10,card,ANON-0000-0000-0143,27.92,Americano
2024-05-02,11:29:57.080000,2024-05-02 11:29:57.080,Thursday,Morning,11,cash,Cash,39.0,Latte
2024-05-02,13:49:39.898000,2024-05-02 13:49:39.898,Thursday,Afternoon,13,card,ANON-0000-0000-0133,32.82,Americano with Milk
